AcresBurned,Active,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,Counties,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders
18,FALSE,,2017,TRUE,/incidents/2017/8/27/bodega-fire/,Sonoma,,,,2018-01-09T12:45:00Z,,FALSE,TRUE,,,,38.26294,-122.71998,FALSE,Bodega Fire,100,,TRUE,2017-08-27T13:30:00Z,Finalized,,,,,d83bfb8a-f1e6-4213-b514-89fc16d2eb72,2018-01-09T12:45:00Z,
18,FALSE,,2017,TRUE,/incidents/2017/7/4/lakeland-fire/,Butte,,,,2018-01-09T11:43:00Z,,FALSE,TRUE,,,,39.53944,-121.54722,FALSE,Lakeland Fire,100,,TRUE,2017-07-04T15:45:00Z,Finalized,,,,,6ae3d56e-0258-49f5-9e71-5b5abe141479,2018-01-09T11:43:00Z,
18,FALSE,,2017,TRUE,/incidents/2017/5/28/panoche-fire/,Fresno,,,,2018-01-09T10:21:00Z,,FALSE,TRUE,,,,36.61332,-120.7109,FALSE,Panoche Fire,100,,TRUE,2017-05-28T16:16:00Z,Finalized,,,,,21e9f99a-35a5-41cd-a44b-92363fbf5081,2018-01-09T10:21:00Z,
18,FALSE,,2017,TRUE,/incidents/2017/5/16/pine-fire/,Monterey,,,,2018-01-09T09:58:00Z,,FALSE,TRUE,,,,36.1727,-120.86682,FALSE,Pine Fire,100,,TRUE,2017-05-16T16:10:00Z,Finalized,,,,,75bb079a-1de8-4824-a933-e19f69948438,2018-01-09T09:58:00Z,
17,FALSE,,2017,TRUE,/incidents/2017/10/3/ramblin-fire/,Mariposa,,,,2018-01-09T13:29:00Z,,FALSE,TRUE,,,,37.41231,-119.87465,FALSE,Ramblin Fire,100,,TRUE,2017-10-03T11:44:00Z,Finalized,,,,,273d1f78-c432-46c0-8969-26c3f936cc65,2018-01-09T13:29:00Z,
17,FALSE,,2017,TRUE,/incidents/2017/8/17/corner-fire/,Shasta,1,,2,2018-01-09T12:42:00Z,,FALSE,TRUE,,,,40.92602,-121.5935,TRUE,Corner Fire,100,20,TRUE,2017-08-17T14:15:00Z,Finalized,,,,,1b49e4e3-7506-4bf4-b86f-fd3ca93fd85b,2018-01-09T12:42:00Z,
17,FALSE,,2017,TRUE,/incidents/2017/7/29/sky-fire/,Shasta,,,,2018-01-09T12:12:00Z,,FALSE,TRUE,,,,40.69259,-122.17384,FALSE,Sky Fire,100,,TRUE,2017-07-29T17:29:00Z,Finalized,,,,,00a13d84-415e-4106-aa31-2e664ed9eabf,2018-01-09T12:12:00Z,
17,FALSE,,2017,TRUE,/incidents/2017/5/20/rocky-fire/,San Luis Obispo,,,,2018-01-09T10:06:00Z,,FALSE,TRUE,,,,35.556667,-120.474,FALSE,Rocky Fire,100,,TRUE,2017-05-20T13:11:00Z,Finalized,,,,,fbc11fc4-573b-465f-a9ac-a879ee2cdda2,2018-01-09T10:06:00Z,
17,FALSE,,2017,TRUE,/incidents/2017/5/17/lonoak-fire/,Monterey,,,,2018-01-09T09:59:00Z,,FALSE,TRUE,,,,36.2771,-120.94328,TRUE,Lonoak Fire,100,,TRUE,2017-05-17T15:18:00Z,Finalized,,,,,2d12b95c-3f4e-41bc-a771-8ae2cb80b99e,2018-01-09T09:59:00Z,
17,FALSE,,2017,TRUE,/incidents/2017/5/14/canyon-fire/,Riverside,,,,2018-01-09T09:56:00Z,,FALSE,TRUE,,,,33.88466,-116.99229,FALSE,Canyon Fire,100,,TRUE,2017-05-14T12:51:00Z,Finalized,,,,,48c4b519-eaf5-4ae8-9470-31e8770a70ac,2018-01-09T09:56:00Z,
16,FALSE,,2017,TRUE,/incidents/2017/6/2/elk-fire/,Kern,,,,2018-01-09T10:23:00Z,,FALSE,TRUE,,,,35.188,-119.2877,FALSE,Elk Fire,100,,TRUE,2017-06-02T18:55:00Z,Finalized,,,,,adf741f6-5416-41c5-af26-01240cc361cf,2018-01-09T10:23:00Z,
16,FALSE,,2017,TRUE,/incidents/2017/5/29/matz-fire/,San Bernardino,,,,2018-01-09T10:22:00Z,,FALSE,TRUE,,,,34.04412,-116.55326,FALSE,Matz Fire,100,,TRUE,2017-05-29T01:20:00Z,Finalized,,,,,524b1e23-8921-4195-812d-7ec8ee5020b7,2018-01-09T10:22:00Z,
16,FALSE,,2017,TRUE,/incidents/2017/5/28/rusty-fire/,Fresno,,,,2018-01-09T10:17:00Z,,FALSE,TRUE,,,,36.96642,-119.58292,FALSE,Rusty Fire,100,,TRUE,2017-05-28T07:49:00Z,Finalized,,,,,7272decf-0ae8-47aa-b46c-00fc4cd04816,2018-01-09T10:17:00Z,
15,FALSE,,2017,TRUE,/incidents/2017/8/10/paskenta-fire/,Tehama,,,,2018-01-09T12:31:00Z,,FALSE,TRUE,,,,39.87983,-122.5415,FALSE,Paskenta Fire ,100,,TRUE,2017-08-10T17:24:00Z,Finalized,,,,,a43d0b54-a91e-40ba-b121-2e0f067201b6,2018-01-09T12:31:00Z,
15,FALSE,,2017,TRUE,/incidents/2017/7/27/greenhorn-fire/,Nevada,,,,2018-01-09T12:06:00Z,,FALSE,TRUE,,,,39.16826,-120.95498,FALSE,Greenhorn Fire,100,,TRUE,2017-07-27T14:49:00Z,Finalized,,,,,77ab4672-c61f-488f-a165-acb40eeac713,2019-07-01T13:07:57.247Z,
15,FALSE,,2017,TRUE,/incidents/2017/7/17/centerville-fire/,Modoc,,,,2018-01-09T11:58:00Z,,FALSE,TRUE,,,,41.45589,-120.56933,FALSE,Centerville Fire,100,,TRUE,2017-07-17T13:38:00Z,Finalized,,,,,f568b94d-f388-4231-8aac-ac2572ca872d,2018-01-09T11:58:00Z,
15,FALSE,,2017,TRUE,/incidents/2017/6/28/alvarado-fire/,Monterey,,,,2018-01-09T11:10:00Z,,FALSE,TRUE,,,,35.947,-120.87492,FALSE,Alvarado Fire,100,,TRUE,2017-06-28T09:30:00Z,Finalized,,,,,c171dc75-9d35-4c58-b787-032067b16ae7,2018-01-09T11:10:00Z,
15,FALSE,,2017,TRUE,/incidents/2017/5/28/lombardi-fire/,Calaveras,,,,2018-01-09T10:21:00Z,,FALSE,TRUE,,,,38.19906,-120.83484,FALSE,Lombardi Fire,100,,TRUE,2017-05-28T15:30:00Z,Finalized,,,,,42f21a81-e0a3-4b4d-b837-2e6e2efd75a4,2018-01-09T10:21:00Z,
15,FALSE,,2017,TRUE,/incidents/2017/4/13/66-fire/,Riverside,,,,2018-01-09T09:50:00Z,,FALSE,TRUE,,,,33.56777,-116.08003,FALSE,66 Fire,100,,TRUE,2017-04-13T02:30:00Z,Finalized,,,,,b12ae71e-c6c8-4eab-9aab-d17d1879a639,2018-01-09T09:50:00Z,
14,FALSE,,2017,TRUE,/incidents/2017/12/16/drum-fire/,Santa Barbara,,,,2018-01-09T13:49:00Z,,FALSE,TRUE,,,,34.71796,-120.27077,FALSE,Drum Fire,100,,TRUE,2017-12-16T12:21:00Z,Finalized,,,,,64779f92-8353-4187-ae56-2b83eb66d7ca,2019-07-09T13:53:15.45Z,
14,FALSE,,2017,TRUE,/incidents/2017/12/14/coast-fire/,Santa Barbara,,,,2018-01-09T13:49:00Z,,FALSE,TRUE,,,,34.605358,-120.414875,FALSE,Coast Fire,100,,TRUE,2017-12-14T12:59:00Z,Finalized,,,,,2fa6f5ce-1c5b-4147-9f1f-9beb01c499af,2019-07-09T13:54:48.05Z,
14,FALSE,,2017,TRUE,/incidents/2017/7/2/desabla-fire/,Butte,,,,2018-01-09T11:17:00Z,,FALSE,TRUE,,,,39.8629,-121.6268,FALSE,Desabla Fire,100,,TRUE,2017-07-02T13:43:00Z,Finalized,,,,,97d63e17-e546-49ae-add6-e3b5fa71cb4c,2018-01-09T11:17:00Z,
14,FALSE,,2017,TRUE,/incidents/2017/6/9/hog-fire/,Monterey,,,,2018-01-09T10:29:00Z,,FALSE,TRUE,,,,35.80375,-120.52508,FALSE,Hog Fire,100,,TRUE,2017-06-09T16:15:00Z,Finalized,,,,,b9142a59-e3dd-4797-b6ed-c5c847b16f67,2018-01-09T10:29:00Z,
14,FALSE,,2017,TRUE,/incidents/2017/5/18/moraga-fire/,Riverside,,,,2018-01-09T10:05:00Z,,FALSE,TRUE,,,,33.97155,-117.44148,FALSE,Moraga Fire,100,,TRUE,2017-05-18T17:25:00Z,Finalized,,,,,9348a031-c7b3-4165-890a-37a7eb7405db,2018-01-09T10:05:00Z,
13,FALSE,,2017,TRUE,/incidents/2017/10/18/milton-fire/,Stanislaus,,,,2018-01-09T13:41:00Z,,FALSE,TRUE,,,,37.89532,-120.84748,FALSE,Milton Fire,100,,TRUE,2017-10-18T12:53:00Z,Finalized,,,,,6418a3f5-8f76-4b47-9a46-64af91838857,2018-01-09T13:41:00Z,
13,FALSE,,2017,TRUE,/incidents/2017/7/25/woodland-fire/,El Dorado,,,,2018-01-09T12:06:00Z,,FALSE,TRUE,,,,38.69775,-120.73757,FALSE,Woodland Fire,100,,TRUE,2017-07-25T14:13:00Z,Finalized,,,,,855e28e2-753b-4c36-bf39-27ace518776d,2018-01-09T12:06:00Z,
13,FALSE,,2017,TRUE,/incidents/2017/7/12/rosado-fire/,El Dorado,,,,2018-01-09T11:53:00Z,,FALSE,TRUE,,,,38.67474,-121.06088,FALSE,Rosado Fire,100,,TRUE,2017-07-12T13:51:00Z,Finalized,,,,,fd82cbd0-ec25-461c-aef1-4c0c92060348,2018-01-09T11:53:00Z,
13,FALSE,,2017,FALSE,/incidents/2017/7/4/silver-fire/,San Bernardino,,,,2018-01-09T11:42:00Z,,FALSE,TRUE,,,,34.304722,-117.3125,FALSE,Silver Fire,100,,TRUE,2017-07-04T13:15:00Z,Finalized,,,,,ed40ce35-7338-4f8b-a5ab-e94af6fa7e55,2018-01-09T11:42:00Z,
12,FALSE,,2017,TRUE,/incidents/2017/9/12/pacific-fire/,Butte,,,,2018-01-09T13:21:00Z,,FALSE,TRUE,,,,39.44257,-121.60683,FALSE,Pacific Fire,100,,TRUE,2017-09-12T17:24:00Z,Finalized,,,,,ea832344-b0c6-4443-b5f0-457c462d911c,2018-01-09T13:21:00Z,
12,FALSE,,2017,TRUE,/incidents/2017/6/4/dehesa-fire/,San Diego,,,,2018-01-09T10:25:00Z,,FALSE,TRUE,,,,0,0,FALSE,Dehesa Fire,100,,TRUE,2017-06-04T11:04:00Z,Finalized,,,,,07cb7d4c-a40e-4265-86df-9f3c3c1d6764,2018-01-09T10:25:00Z,
12,FALSE,,2017,TRUE,/incidents/2017/5/7/shandon-fire/,San Luis Obispo,,,,2018-01-09T09:55:00Z,,FALSE,TRUE,,,,35.6879,-120.3317,FALSE,Shandon Fire,100,,TRUE,2017-05-07T16:41:00Z,Finalized,,,,,c7e3bcbf-1065-4e45-a4a3-bf0b5ac6aa23,2018-01-09T09:55:00Z,
12,FALSE,,2017,TRUE,/incidents/2017/4/30/jameson-fire/,Riverside,,,,2018-01-09T09:54:00Z,,FALSE,TRUE,,,,33.7866,-117.5048,FALSE,Jameson Fire,100,,TRUE,2017-04-30T19:43:00Z,Finalized,,,,,7fc71135-ee3b-443c-a859-90672936e0c1,2018-01-09T09:54:00Z,
12,FALSE,,2017,TRUE,/incidents/2017/12/31/taglio-fire/,Merced,,,,2018-01-09T10:05:00Z,,FALSE,TRUE,,,,37.21812,-121.07761,FALSE,Taglio Fire,100,,TRUE,1969-12-31T16:00:00Z,Finalized,,,,,fcb8579e-7469-4c9e-9eac-527264e6f26b,2018-01-09T10:05:00Z,
11,FALSE,,2017,TRUE,/incidents/2017/7/31/independence-fire/,Sonoma,,,,2018-01-09T12:15:00Z,,FALSE,TRUE,,,,38.70289,-122.90217,FALSE,Independence Fire,100,,TRUE,2017-07-31T23:17:00Z,Finalized,,,,,75fb489f-1e3e-4929-a6fb-a288416b96e0,2018-01-09T12:15:00Z,
11,FALSE,,2017,TRUE,/incidents/2017/7/2/lisa-fire/,Riverside,,,,2018-01-09T11:16:00Z,,FALSE,TRUE,,,,33.913089,-117.096233,FALSE,Lisa Fire,100,,TRUE,2017-07-02T13:04:00Z,Finalized,,,,,64ef64a3-c8b0-48f1-8fec-9cacf8dfcd34,2018-01-09T11:16:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/10/8/freeway-fire/,Tehama,,,,2018-01-09T13:31:00Z,,FALSE,TRUE,,,,40.24789,-122.255,FALSE,Freeway Fire,100,,TRUE,2017-10-08T12:15:00Z,Finalized,,,,,e3ed6829-5211-436a-8e32-ec617c3ebc83,2018-01-09T13:31:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/9/20/dexter-fire/,Mariposa,,,,2018-01-09T13:23:00Z,,FALSE,TRUE,,,,37.76888,-120.15846,FALSE,Dexter Fire,100,,TRUE,2017-09-20T14:53:00Z,Finalized,,,,,04b4caff-a62d-465b-b9a7-81986f91c0c3,2018-01-09T13:23:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/9/11/shaver-fire/,Fresno,,,,2018-01-09T13:19:00Z,,FALSE,TRUE,,,,37.10067,-119.32109,FALSE,Shaver Fire,100,,TRUE,2017-09-11T10:00:00Z,Finalized,,,,,e1a5b757-2bc1-440f-b3d1-06cd41171775,2018-01-09T13:19:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/8/28/sandra-fire/,Amador,,,,2018-01-09T12:46:00Z,,FALSE,TRUE,,,,38.34421,-120.72274,FALSE,Sandra Fire,100,,TRUE,2017-08-28T17:06:00Z,Finalized,,,,,f3c1f59e-b0d5-4c14-976f-ae6c583b2224,2018-01-09T12:46:00Z,
10,FALSE,,2017,FALSE,/incidents/2017/8/3/rincon-fire/,Los Angeles,,,,2018-01-09T12:18:00Z,,FALSE,TRUE,,,,34.23925,-117.85182,FALSE,Rincon Fire,100,,TRUE,2017-08-03T16:21:00Z,Finalized,,,,,9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,2018-01-09T12:18:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/7/21/grizzly-fire/,Nevada,,,,2018-01-09T12:03:00Z,,FALSE,TRUE,,,,39.36902,-120.97586,FALSE,Grizzly Fire,100,,TRUE,2017-07-21T16:50:00Z,Finalized,,,,,d9f83833-30c4-448d-b2ca-c5a63791b83d,2018-01-09T12:03:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/7/15/north-fire/,Shasta,,,,2018-01-09T11:56:00Z,,FALSE,TRUE,,,,40.48972,-122.38619,TRUE,North Fire,100,,TRUE,2017-07-15T18:10:00Z,Finalized,,,,,2ec4e814-477b-47e7-a36b-4da26f94e277,2018-01-09T11:56:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/7/13/navajo-fire/,Riverside,,,,2018-01-09T11:54:00Z,,FALSE,TRUE,,,,33.77896,-117.24091,FALSE,Navajo Fire,100,,TRUE,2017-07-13T14:14:00Z,Finalized,,,,,e6626b0a-428c-442f-9ec5-591effef172d,2018-01-09T11:54:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/7/12/rebie-fire/,Butte,,,,2018-01-09T11:53:00Z,,FALSE,TRUE,,,,39.50475,-121.33785,TRUE,Rebie Fire,100,,TRUE,2017-07-12T13:55:00Z,Finalized,,,,,1be14ce2-5e9c-4cc2-89bf-f36cb1d1ccbd,2018-01-09T11:53:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/7/3/canyon-fire/,Riverside,,,,2018-01-09T11:41:00Z,,FALSE,TRUE,,,,33.91806,-116.99321,FALSE,Canyon Fire,100,,TRUE,2017-07-03T13:34:00Z,Finalized,,,,,d4f1fc5e-b877-41ee-b491-8e92ded4984f,2018-01-09T11:41:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/7/2/brewer-fire/,Nevada,,,,2018-01-09T11:16:00Z,,FALSE,TRUE,,,,39.08382,-121.06656,FALSE,Brewer Fire,100,,TRUE,2017-07-02T12:41:00Z,Finalized,,,,,c99fe9af-6d6b-435a-9084-2248905ad251,2018-01-09T11:16:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/6/18/lambs-fire/,Riverside,,,,2018-01-09T10:35:00Z,,FALSE,TRUE,,,,33.90965,-116.9669,FALSE,Lambs Fire,100,,TRUE,2017-06-18T12:28:00Z,Finalized,,,,,294c531a-3299-4038-baa8-c2a92d38d10a,2018-01-09T10:35:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/6/16/springs-fire/,Riverside,,,,2018-01-09T10:34:00Z,,FALSE,TRUE,,,,117.138741,33.939428,FALSE,Springs Fire,100,,TRUE,2017-06-16T14:51:00Z,Finalized,,,,,0089929d-0b52-46fe-8982-b096b7616f30,2018-01-09T10:34:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/6/5/pine-fire/,Kern,,,,2018-01-09T10:27:00Z,,FALSE,TRUE,,,,35.564124,-118.796513,FALSE,Pine Fire,100,,TRUE,2017-06-05T14:02:00Z,Finalized,,,,,8bba8daf-8d47-43e7-8593-fdfa2dea5228,2018-01-09T10:27:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/6/4/shirleon-fire/,Riverside,,,,2018-01-09T10:26:00Z,,FALSE,TRUE,,,,33.87107,-116.88097,FALSE,Shirleon Fire ,100,,TRUE,2017-06-04T16:48:00Z,Finalized,,,,,7ea6269d-6ba3-41e1-aff6-b4da1c6611d1,2018-01-09T10:26:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/5/29/twenty-fire/,Yuba,,,,2018-01-09T10:22:00Z,,FALSE,TRUE,,,,39.23205,-121.376,FALSE,Twenty Fire,100,,TRUE,2017-05-29T15:31:00Z,Finalized,,,,,67d31514-620f-49d1-b4bd-a3a92efd48ca,2018-01-09T10:22:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/5/28/champagne-fire/,Kern,,,,2018-01-09T10:17:00Z,,FALSE,TRUE,,,,34.87128,-118.35296,FALSE,Champagne Fire,100,,TRUE,2017-05-28T10:59:00Z,Finalized,,,,,6fa64139-e5d1-4134-b012-5c1b272ac89a,2018-01-09T10:17:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/5/23/moreno-fire/,Riverside,,,,2018-01-09T10:08:00Z,,FALSE,TRUE,,,,33.94673,-117.17773,FALSE,Moreno Fire,100,,TRUE,2017-05-23T13:13:00Z,Finalized,,,,,fccf2545-cab8-452e-829c-8379054831f0,2018-01-09T10:08:00Z,
10,FALSE,,2017,TRUE,/incidents/2017/4/24/soledad-fire/,Monterey,,,,2018-01-09T09:51:00Z,,FALSE,TRUE,,,,36.44141,-121.34695,FALSE,Soledad Fire,100,,TRUE,2017-04-24T12:06:00Z,Finalized,,,,,b8bdbd12-e3a2-49e0-8d65-7c18b8d584bf,2018-01-09T09:51:00Z,
0,FALSE,,2017,TRUE,/incidents/2017/10/9/pressley-fire-central-lnu-complex/,Sonoma,,,,2018-01-09T13:34:00Z,,FALSE,TRUE,,,,38.36685,-122.64001,TRUE,Pressley Fire (Central LNU Complex),100,,TRUE,2017-10-09T01:30:00Z,Finalized,,,,,15b21d31-eadf-47bb-a030-20c531b3077b,2018-01-09T13:34:00Z,
0,FALSE,,2017,TRUE,/incidents/2017/10/8/partrick-fire-central-lnu-complex/,Napa,,,,2018-01-09T13:33:00Z,,FALSE,TRUE,,,,38.31802,-122.39052,TRUE,Partrick Fire (Central LNU Complex),100,,TRUE,2017-10-08T23:48:00Z,Finalized,,,,,36d55b1a-a2f4-4f40-b57c-48341bb2ace5,2018-01-09T13:33:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/9/7/rattlesnake-fire/,Mariposa,,,,2018-01-09T13:19:00Z,,FALSE,TRUE,,,,37.73596,-119.78256,FALSE,Rattlesnake Fire,100,,TRUE,2017-09-07T15:00:00Z,Finalized,,,,,e21384c7-8060-4336-9a71-a006330d9939,2018-01-09T13:19:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/7/25/clear-complex-merged-into-eclipse-complex/,Siskiyou,,,,2018-01-09T12:05:00Z,,FALSE,TRUE,,,,41.702,-123.508,FALSE,Clear Complex (merged into Eclipse Complex),100,,TRUE,2017-07-25T12:45:00Z,Finalized,,,,,5948001c-9c7b-4722-9fa4-9f0323886bc0,2018-01-09T12:05:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/7/23/warner-mountain-lightning/,Modoc,,,,2018-01-09T12:04:00Z,,FALSE,TRUE,,,,41.338,-120.304,FALSE,Warner Mountain Lightning,100,,TRUE,2017-07-23T00:00:00Z,Finalized,,,,,42f93f6b-0ada-4267-8e6e-4674055ed9c8,2018-01-09T12:04:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/7/19/creek-fire/,Glenn,,,,2018-01-09T12:02:00Z,,FALSE,TRUE,,,,39.75425,-122.17657,FALSE,Creek Fire,100,,TRUE,2017-07-19T17:30:00Z,Finalized,,,,,47c9e99d-ad11-497f-8238-cfd815423262,2018-01-09T12:02:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/7/6/antelope-fire/,Lassen,,,,2018-01-09T11:45:00Z,,FALSE,TRUE,,,,40.6361,-120.9643,FALSE,Antelope Fire,100,,TRUE,2017-07-06T13:00:00Z,Finalized,,,,,b4eb0b95-1a93-46a5-91f4-5c2b4c7b943c,2018-01-09T11:45:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/7/4/klamath-fire/,Siskiyou,,,,2018-01-09T11:43:00Z,,FALSE,TRUE,,,,41.86609,-122.73031,FALSE,Klamath Fire,100,,TRUE,2017-07-04T15:21:00Z,Finalized,,,,,1be87788-1bd9-4e97-b92a-63b41fe8abf1,2018-01-09T11:43:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/6/28/cristianitos-fire/,San Diego,,,,2018-01-09T11:10:00Z,,FALSE,TRUE,,,,33.43513,-117.58252,FALSE, Cristianitos Fire,100,,TRUE,2017-06-28T17:56:00Z,Finalized,,,,,47e76098-389e-4747-9e89-7ebdc963a485,2018-01-09T11:10:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/6/25/salmon-august-complex/,Siskiyou,,,,2018-01-09T11:07:00Z,,FALSE,TRUE,,,,41.841,-123.474,FALSE,Salmon-August Complex ,100,,TRUE,2017-06-25T17:00:00Z,Finalized,,,,,c35027fa-3bc5-423f-a32e-e03b134a102e,2018-01-09T11:07:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/6/23/king-incident/,Tulare,,,,2018-01-09T11:01:00Z,,FALSE,TRUE,,,,36.51912,-119.50606,FALSE,King Incident,100,,TRUE,2017-06-23T22:32:00Z,Finalized,,,,,e1fdc15a-5737-4c69-ab9a-7f43d6b4aab8,2018-01-09T11:01:00Z,
0,FALSE,,2017,FALSE,/incidents/2017/5/19/range-fire/,San Luis Obispo,,,,2018-01-09T10:05:00Z,,FALSE,TRUE,,,,35.85253,-120.80411,FALSE,Range Fire,100,,TRUE,2017-05-19T13:10:00Z,Finalized,,,,,5bfc7c8f-0d7f-4b14-903b-00014014c14b,2018-01-09T10:05:00Z,
0,FALSE,,2017,TRUE,/incidents/2017/2/7/oroville-spillway/,Butte,,,,2018-01-09T09:24:00Z,,FALSE,TRUE,,,,39.51158,-121.55633,TRUE,Oroville Spillway ,100,596,TRUE,2017-02-07T14:00:00Z,Finalized,,,,,afb8c00c-ef91-4544-90ce-54722be124af,2018-01-09T09:24:00Z,
410203,FALSE,,2018,TRUE,/incidents/2018/7/27/ranch-fire-mendocino-complex/,Colusa,,,,2019-01-04T09:33:00Z,1,FALSE,TRUE,,,3,39.243283,-123.103367,TRUE,Ranch Fire (Mendocino Complex),100,,TRUE,2018-07-27T12:05:00Z,Finalized,,246,,1050,90b0daf7-5d84-42d9-bb35-bb78d4faf950,2019-10-25T10:08:11.4Z,
410203,FALSE,,2018,TRUE,/incidents/2018/7/27/ranch-fire-mendocino-complex/,Glenn,,,,2019-01-04T09:33:00Z,1,FALSE,TRUE,,,3,39.243283,-123.103367,TRUE,Ranch Fire (Mendocino Complex),100,,TRUE,2018-07-27T12:05:00Z,Finalized,,246,,1050,90b0daf7-5d84-42d9-bb35-bb78d4faf950,2019-10-25T10:08:11.4Z,
410203,FALSE,,2018,TRUE,/incidents/2018/7/27/ranch-fire-mendocino-complex/,Lake,,,,2019-01-04T09:33:00Z,1,FALSE,TRUE,,,3,39.243283,-123.103367,TRUE,Ranch Fire (Mendocino Complex),100,,TRUE,2018-07-27T12:05:00Z,Finalized,,246,,1050,90b0daf7-5d84-42d9-bb35-bb78d4faf950,2019-10-25T10:08:11.4Z,
410203,FALSE,,2018,TRUE,/incidents/2018/7/27/ranch-fire-mendocino-complex/,Mendocino,,,,2019-01-04T09:33:00Z,1,FALSE,TRUE,,,3,39.243283,-123.103367,TRUE,Ranch Fire (Mendocino Complex),100,,TRUE,2018-07-27T12:05:00Z,Finalized,,246,,1050,90b0daf7-5d84-42d9-bb35-bb78d4faf950,2019-10-25T10:08:11.4Z,
229651,FALSE,,2018,TRUE,/incidents/2018/7/23/carr-fire/,Shasta,5,48,11,2019-01-04T09:37:00Z,3,FALSE,TRUE,,,0,40.65428,-122.62357,TRUE,Carr Fire,100,456,TRUE,2018-07-23T13:15:00Z,Finalized,61,1614,,,240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d,2019-10-25T09:47:17.29Z,31
229651,FALSE,,2018,TRUE,/incidents/2018/7/23/carr-fire/,Trinity,5,48,11,2019-01-04T09:37:00Z,3,FALSE,TRUE,,,0,40.65428,-122.62357,TRUE,Carr Fire,100,456,TRUE,2018-07-23T13:15:00Z,Finalized,61,1614,,,240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d,2019-10-25T09:47:17.29Z,31
153336,FALSE,,2018,TRUE,/incidents/2018/11/8/camp-fire/,Butte,11,3,73,2018-11-25T08:00:00Z,85,FALSE,TRUE,,2,3,39.8134,-121.4347,TRUE,Camp Fire,100,1065,TRUE,2018-11-08T06:33:00Z,Finalized,,18804,,,75dafe80-f18a-4a4a-9a37-4b564c5f6014,2019-11-15T09:30:48.693Z,3
96949,FALSE,,2018,TRUE,/incidents/2018/11/8/woolsey-fire/,Los Angeles,,,,2019-01-04T08:42:00Z,3,FALSE,TRUE,,,0,34.235,-118.70128,TRUE,Woolsey Fire,100,,TRUE,2018-11-08T14:24:00Z,Finalized,341,1643,,,92d7aeea-7abf-47a4-bf76-a4fe0fac65c6,2019-10-25T10:20:42.273Z,
96949,FALSE,,2018,TRUE,/incidents/2018/11/8/woolsey-fire/,Ventura,,,,2019-01-04T08:42:00Z,3,FALSE,TRUE,,,0,34.235,-118.70128,TRUE,Woolsey Fire,100,,TRUE,2018-11-08T14:24:00Z,Finalized,341,1643,,,92d7aeea-7abf-47a4-bf76-a4fe0fac65c6,2019-10-25T10:20:42.273Z,
96901,FALSE,,2018,FALSE,/incidents/2018/7/13/ferguson-fire/,Mariposa,,,,2019-01-04T09:48:00Z,,FALSE,TRUE,,,,37.6549,-119.88581,FALSE,Ferguson Fire,100,,TRUE,2018-07-13T21:36:00Z,Finalized,,,,,29d15973-a999-409e-adf4-486854df44ed,2019-01-04T09:48:00Z,
90288,FALSE,,2018,TRUE,/incidents/2018/6/30/county-fire/,Napa,,,,2019-01-04T09:57:00Z,,FALSE,TRUE,,,1,38.80583,-122.18183,TRUE,County Fire,100,,TRUE,2018-06-30T14:12:00Z,Finalized,,29,,,97ff14e8-6d08-4214-ad3b-847fa3a0e84a,2019-10-25T09:35:15.107Z,
